period,seriesId,Item,seriesDescription,stateId,stateDescription,value,unit
2022,TPOPP,Population,Resident population including Armed Forces,DE,Delaware,1021.0,Thousand
2022,TPOPP,Population,Resident population including Armed Forces,TN,Tennessee,7062.0,Thousand
2022,TPOPP,Population,Resident population including Armed Forces,IL,Illinois,12622.0,Thousand
2022,TPOPP,Population,Resident population including Armed Forces,OR,Oregon,4247.0,Thousand
2022,TPOPP,Population,Resident population including Armed Forces,WI,Wisconsin,5904.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,ME,Maine,1400.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,OR,Oregon,4254.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,MI,Michigan,10083.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,MN,Minnesota,5753.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,MO,Missouri,6208.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,PA,Pennsylvania,13018.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,RI,Rhode Island,1103.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,SC,South Carolina,5388.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,CT,Connecticut,3643.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,DC,District of Columbia,687.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,DE,Delaware,1036.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,FL,Florida,22905.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,MS,Mississippi,2943.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,SD,South Dakota,918.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,MT,Montana,1131.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,NC,North Carolina,10881.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,ND,North Dakota,789.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,GA,Georgia,11064.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,HI,Hawaii,1441.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,IA,Iowa,3218.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,ID,Idaho,1971.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,TN,Tennessee,7148.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,TX,Texas,30728.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,US,United States,336806.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,NE,Nebraska,1988.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,IL,Illinois,12642.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,IN,Indiana,6880.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,KS,Kansas,2952.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,NH,New Hampshire,1402.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,NJ,New Jersey,9380.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,NM,New Mexico,2121.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,UT,Utah,3443.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,AK,Alaska,737.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,AL,Alabama,5118.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,VA,Virginia,8735.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,VT,Vermont,649.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,WA,Washington,7857.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,KY,Kentucky,4551.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,NV,Nevada,3214.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,LA,Louisiana,4588.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,MA,Massachusetts,7067.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,MD,Maryland,6217.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,NY,New York,19737.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,OH,Ohio,11824.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,OK,Oklahoma,4064.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,WI,Wisconsin,5930.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,AR,Arkansas,3069.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,AZ,Arizona,7473.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,CA,California,39199.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,CO,Colorado,5901.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,WV,West Virginia,1770.0,Thousand
2023,TPOPP,Population,Resident population including Armed Forces,WY,Wyoming,585.0,Thousand
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KS,Kansas,414.3,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DC,District of Columbia,340.6,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CT,Connecticut,246.5,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AK,Alaska,1170.9,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CA,California,220.8,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AZ,Arizona,250.0,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AL,Alabama,463.8,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AR,Arkansas,419.9,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CO,Colorado,290.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,GA,Georgia,352.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,FL,Florida,253.5,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DE,Delaware,386.4,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ID,Idaho,358.8,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IA,Iowa,404.9,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,HI,Hawaii,223.1,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NH,New Hampshire,244.3,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NV,Nevada,298.9,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NE,Nebraska,384.2,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VA,Virginia,336.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,UT,Utah,329.8,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,RI,Rhode Island,195.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ND,North Dakota,587.5,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NC,North Carolina,320.2,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NM,New Mexico,363.4,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MI,Michigan,322.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ME,Maine,346.9,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,US,United States,342.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NJ,New Jersey,293.9,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NY,New York,208.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IN,Indiana,470.1,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SC,South Carolina,398.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WA,Washington,288.1,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VT,Vermont,235.4,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TN,Tennessee,377.1,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MA,Massachusetts,239.5,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WY,Wyoming,860.6,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,PA,Pennsylvania,320.0,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WV,West Virginia,405.3,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OR,Oregon,255.1,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OK,Oklahoma,425.9,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MO,Missouri,325.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MN,Minnesota,351.8,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MD,Maryland,271.8,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MT,Montana,411.7,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,LA,Louisiana,967.6,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KY,Kentucky,441.5,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MS,Mississippi,436.1,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IL,Illinois,324.0,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TX,Texas,579.3,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OH,Ohio,374.8,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WI,Wisconsin,346.3,Million Btu
2000,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SD,South Dakota,299.5,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IL,Illinois,312.7,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AK,Alaska,1146.3,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AL,Alabama,416.2,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,HI,Hawaii,218.6,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ID,Idaho,340.8,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IA,Iowa,394.8,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,GA,Georgia,334.0,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,FL,Florida,247.7,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IN,Indiana,451.6,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AR,Arkansas,400.8,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SC,South Carolina,382.6,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,PA,Pennsylvania,312.3,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OK,Oklahoma,430.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OH,Ohio,351.2,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NY,New York,202.3,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NV,Nevada,290.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NM,New Mexico,360.7,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CT,Connecticut,240.8,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CO,Colorado,307.0,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CA,California,220.7,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AZ,Arizona,246.9,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DE,Delaware,365.1,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DC,District of Columbia,331.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NJ,New Jersey,288.8,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ND,North Dakota,632.7,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NC,North Carolina,308.1,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MT,Montana,369.5,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MS,Mississippi,397.0,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MO,Missouri,329.0,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MN,Minnesota,342.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MI,Michigan,309.5,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ME,Maine,321.0,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MD,Maryland,267.6,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,LA,Louisiana,852.8,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KY,Kentucky,444.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KS,Kansas,393.6,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WI,Wisconsin,339.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WA,Washington,275.3,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VT,Vermont,235.9,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VA,Virginia,322.6,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,UT,Utah,311.2,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TX,Texas,559.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TN,Tennessee,375.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SD,South Dakota,305.4,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NH,New Hampshire,240.2,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NE,Nebraska,382.3,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,RI,Rhode Island,193.1,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,US,United States,331.2,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MA,Massachusetts,235.6,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WY,Wyoming,880.8,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WV,West Virginia,403.3,Million Btu
2001,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OR,Oregon,243.1,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WI,Wisconsin,343.3,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AK,Alaska,1125.8,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AZ,Arizona,240.6,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,FL,Florida,249.3,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,HI,Hawaii,228.7,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ID,Idaho,322.8,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IA,Iowa,403.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,GA,Georgia,342.3,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IN,Indiana,463.6,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AR,Arkansas,404.7,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AL,Alabama,428.6,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SC,South Carolina,388.0,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,RI,Rhode Island,190.7,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,PA,Pennsylvania,316.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OK,Oklahoma,414.5,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OH,Ohio,345.3,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NY,New York,201.4,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NV,Nevada,277.6,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NM,New Mexico,355.0,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CT,Connecticut,234.6,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CO,Colorado,302.5,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CA,California,217.8,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DE,Delaware,378.1,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DC,District of Columbia,334.3,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NE,Nebraska,387.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ND,North Dakota,623.0,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NC,North Carolina,305.7,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MT,Montana,380.8,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MS,Mississippi,409.4,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MO,Missouri,329.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MI,Michigan,314.4,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ME,Maine,322.8,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MD,Maryland,278.3,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MA,Massachusetts,236.6,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,LA,Louisiana,878.9,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KY,Kentucky,479.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KS,Kansas,404.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WV,West Virginia,416.0,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WA,Washington,237.9,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VT,Vermont,233.7,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,UT,Utah,297.1,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TX,Texas,563.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TN,Tennessee,375.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SD,South Dakota,321.9,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NH,New Hampshire,245.0,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VA,Virginia,321.9,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,US,United States,332.3,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WY,Wyoming,872.8,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OR,Oregon,228.4,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MN,Minnesota,352.2,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NJ,New Jersey,289.9,Million Btu
2002,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IL,Illinois,312.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KY,Kentucky,460.5,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AR,Arkansas,397.7,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ID,Idaho,300.8,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IA,Iowa,400.8,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,HI,Hawaii,239.0,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,GA,Georgia,339.0,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,FL,Florida,245.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IN,Indiana,473.6,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IL,Illinois,314.2,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AL,Alabama,421.2,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AK,Alaska,1114.8,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SC,South Carolina,382.0,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,RI,Rhode Island,203.3,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,PA,Pennsylvania,318.7,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OH,Ohio,350.4,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NY,New York,208.2,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NV,Nevada,281.6,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NM,New Mexico,351.3,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CT,Connecticut,254.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CO,Colorado,300.4,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CA,California,211.4,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AZ,Arizona,239.5,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DE,Delaware,367.8,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DC,District of Columbia,331.5,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NH,New Hampshire,250.3,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NE,Nebraska,390.7,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ND,North Dakota,620.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NC,North Carolina,301.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MT,Montana,380.1,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MS,Mississippi,418.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MI,Michigan,317.4,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ME,Maine,317.6,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MD,Maryland,284.0,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MA,Massachusetts,231.4,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,LA,Louisiana,841.4,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,KS,Kansas,417.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WY,Wyoming,912.1,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WV,West Virginia,389.2,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WI,Wisconsin,337.5,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,WA,Washington,238.5,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VT,Vermont,237.3,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,VA,Virginia,327.7,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,UT,Utah,297.3,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TX,Texas,545.0,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,TN,Tennessee,370.2,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SD,South Dakota,326.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,US,United States,330.2,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OR,Oregon,222.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OK,Oklahoma,421.4,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MO,Missouri,329.2,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MN,Minnesota,364.9,Million Btu
2003,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NJ,New Jersey,291.6,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,MS,Mississippi,417.5,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AK,Alaska,1160.5,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CA,California,220.3,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AZ,Arizona,242.8,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,HI,Hawaii,245.5,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,ID,Idaho,317.7,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IA,Iowa,417.4,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,GA,Georgia,349.6,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,FL,Florida,248.9,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IN,Indiana,469.7,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,IL,Illinois,317.1,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AR,Arkansas,388.9,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,AL,Alabama,445.4,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,SC,South Carolina,403.2,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,RI,Rhode Island,200.4,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OR,Oregon,224.8,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OK,Oklahoma,412.9,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,OH,Ohio,352.7,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NY,New York,213.6,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NV,Nevada,284.6,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,NM,New Mexico,358.4,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CT,Connecticut,258.3,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,CO,Colorado,303.5,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DE,Delaware,345.4,Million Btu
2004,TETPB,EnergyUse_per_capita,Total energy consumption per capita,DC,District of Columbia,345.5,Million Btu
